23.49,73.18,1012.4,90.05,437.01
27.07,74.87,1010.09,58.97,440.47
30.69,71.98,1004.53,65.86,430.33
20.48,51.43,1007.4,90.7,448.03
29.17,74.34,1004.51,82.02,433.03
9.17,40.67,1019.03,66.21,487.33
28.44,74.93,1013.88,52,441.52
25.28,66.25,1009.77,84.55,439.77
11.28,42.44,1014.62,99.78,473.36
24.71,61.9,1013.78,85.82,443.39
22.36,64.15,1021.05,68.43,453.94
27.78,70.8,1009.81,79.57,431.44
20.39,64.15,1021.31,62.35,457.37
13.69,44.85,1016.89,79.87,470.78
10.27,52.75,1026.19,76.78,470.76
6.49,43.65,1020.41,72.78,484.94
29.08,67.79,1010.91,55.96,442.78
29.53,71.14,1011.39,53.41,431.97
23.28,60.84,1017.91,67.5,444.13
20.65,66.51,1014.94,71.83,456.49
21.65,58.18,1008.33,95.28,441.05
6.67,39.37,1019.99,75.61,486.84
30.16,73.17,1010.74,58.99,434.43
23.03,68.08,1012.63,70.37,441.71
18.97,44.85,1014.86,46.31,466.17
26.27,71.98,1005.72,86.15,427.65
31.61,75.08,1004.83,42.29,436.67
15.99,39.63,1006.09,89.92,464.95
25.59,61.5,1009.12,68,439.14
28.37,75.6,1017.48,55.19,439.25
11.38,52.75,1026.19,72.71,469.9
29.59,70.17,999.71,71,434.85
25.3,71.29,1007.86,62.98,437.17
14.59,41.23,999.48,86.66,466.83
18.94,46.93,1010.22,75.45,441.41
11.7,25.36,1008.65,92.11,470.88
25.41,48.06,1013.12,46.52,444.01
31.84,71.37,1003.51,46.22,432.04
21.95,68.08,1012.91,69.36,443.93
33.59,79.05,1007.79,63.55,436.51
16.85,41.35,1006.14,79.21,463.37
29.66,59.22,1013.25,61.2,441.58
12.04,40.23,1018.07,81.28,472.7
17.22,36.71,1013.77,67.92,465.32
32.42,75.08,1004.82,41.62,436.26
25.42,66.05,1016.74,68.92,442.6
22.53,74.87,1009.91,93.21,444.69
28.68,70.72,1009.43,71.33,435.45
33.82,77.17,1008.96,58.91,435.58
25.89,59.22,1013.4,80.17,445.75
30.21,79.74,1006.82,54.03,430.83
10.6,41.46,1021.23,89.02,481.3
22.59,66.54,1005.11,92.62,436.69
19.6,60.95,1015.4,84.26,456.06
33.18,72.29,1009.51,58.35,435.26
26.66,64.27,1012.83,58.88,437.87
13.11,41.44,1015.55,74.45,471.61
32.48,69.75,1009.05,40.47,438.17
28.99,68.24,1008.75,66.57,428.28
11.75,42.32,1015.28,77.25,470.44
23.28,68.28,1000.79,81.35,442.04
13.58,44.47,1029.91,70.41,467.15
6.57,39.37,1020.2,77.37,487.94
21.67,60.84,1017.93,81.63,442.33
21.18,45.01,1012.57,48.05,451.62
32.27,71.85,1007.88,56.01,427.56
16.32,43.56,1014.4,59.77,463.57
18.61,63.09,1019.37,83.08,449.81
28.9,68.12,1011.87,46.56,438.53
9.6,41.03,1021.01,69.03,481.73
9.68,39.96,1026.09,99.28,470.22
25.18,69.23,1013.26,57.45,438.72
13.1,41.48,1009,87.41,460.34
25.92,50.16,1003.95,71.3,440.98
29,69.68,1012.78,66.09,442.79
18.65,52.08,1005.48,99.94,449.55
28.15,72.99,1007.62,70.03,431.83
9.84,40.72,1022.21,77.79,477.52
9.59,38.56,1017.01,60.1,481.3
20.86,67.25,1017.45,81.45,444.5
21.89,74.93,1016.11,77.88,448.47
18.89,66.86,1012.38,71.96,454.02
10.58,41.49,1020.43,91.9,473.19
16.57,41.79,1005.82,72.25,452.84
10.93,39.22,1019.44,64.94,473.27
24.4,60.37,1006.77,82.43,440.64
21.53,59.8,1016.46,74.72,454.99
21.11,59.39,1013.87,85.29,446.02
13.44,37.85,1009.78,99.13,469.89
28.44,69.84,1003.25,68.24,426.69
27.28,44.89,1009.02,49.9,441.94
23.09,45.01,1012.25,43.95,453.45
25.15,66.49,1012.71,63.46,436
14.01,43.34,1016.95,83.41,463.81
25.37,59.14,1017.27,78.07,437.19
4.56,40.27,1011.13,80.24,493.87
18.16,43.96,1012.78,78.33,465.26
22.17,60.27,1018.21,89.55,443.31
5.49,40.81,1014.43,90.41,487.36
12.04,40.1,1014.42,89.65,474.28
8.69,40.81,1026.19,86.25,484.55
5.18,40.27,1010.84,81.64,489.1
23.22,63.07,1012.91,77.59,446.62
27.54,68.27,1008.12,56.42,433
7.73,37.8,1020.71,63.93,483.94
31.82,71.29,1008.44,41.7,431.23
26.11,73.17,1009.8,65.18,434.94
22.93,62.26,1011.25,83.66,438.34
4.93,35.19,1018.04,92.94,486.39
17.1,48.98,1016.48,85.63,454.43
29.34,74.34,998.58,81.55,430.57
29.25,72.99,1006.85,61.15,429.12
22.37,50.78,1008.84,82.06,449.08
27.14,75.23,1011.47,63.14,439.33
14.32,40.78,1024.49,73.84,457.92
15.79,58.86,1015.85,91.91,455.15
26.22,65.34,1015.17,47.25,444.06
23.87,60.27,1018.94,77.16,439.86
9.48,44.68,1023.29,92.9,478.66
27.34,70.98,1008.82,71.42,438.73
22.8,69.23,1011.8,76.95,439.3
14.84,42.03,1017.47,79.27,466.2
12.04,40.78,1025.21,85.97,463.51
23.59,47.43,1006.64,48.92,447.36
23.62,45.87,1007.75,58.69,445.55
14.01,39,1016.73,79.23,466.7
11.18,39.61,1018.56,68,468.75
11.54,45.51,1017.19,83.02,474.73
18.11,43.43,1008.65,73.3,451.38
24.97,68.61,1011.08,58.94,447.83
5.24,38.68,1018.03,78.65,486.67
5.51,41.03,1022.28,84.5,491.84
28.37,69.13,1010.44,71.93,425.29
19.43,52.9,1018.35,61.12,456.08
29.32,71.29,1008.34,51.51,432.17
22.04,57.32,1012.54,62.17,447.27
23.25,56.9,1006.82,76.37,442.76
23.01,58.79,1009.71,84.22,444.64
23.39,74.22,1009.83,86.05,439.92
29.44,64.33,1011.4,61.78,442.32
30.08,67.25,1017.6,53.09,434.01
12.19,40.05,1014.65,85.1,472.68
30.96,64.44,1013.63,49.64,437.61
28.11,66.17,1010.51,65.16,444.2
16.91,43.96,1013.32,79.87,465.86
13.34,40.83,1008.09,85.85,471.82
24.39,71.85,1009.73,72.24,438.2
20.01,56.65,1020.77,74.46,457.01
17.34,45.01,1013.22,77.71,459.01
32.91,73.56,1007.02,55.03,434.03
25.89,48.41,1008.59,65.38,442.12
10.65,41.78,1013.66,70.04,474.27
12.4,40.35,1011.46,79.49,476.44
11.73,40.64,1020.68,96.98,477.06
19.95,50.66,1013.21,81.98,458.72
30.49,64.44,1013.43,51.73,438.09
30.07,70.04,1010.84,55.74,426.35
8.36,38.91,1016.27,88.82,482.09
17.28,65.94,1013.62,89.97,454.76
20.77,52.05,1012.22,45.61,455.02
27.51,73.77,1002.42,90.88,436.91
20.82,63.77,1014.28,86.37,448.9
14.17,39.59,1010.99,94.08,464.17
22.78,59.92,1011.28,88.78,440.87
20.37,52.05,1012.34,62.57,456.11
22.43,63.21,1012.06,84.75,447.98
22.31,70.32,1009.22,89.53,437.83
28.89,70.72,1009.36,70.33,433.02
13.41,54.3,1016.48,79.28,467.88
5.84,41.38,1020.34,82.41,489.4
10.32,41.01,1021.04,95.3,467.81
14.93,43.02,1012.11,45.56,468.19
32.31,77.95,1010.15,62.17,430.15
26.45,69.13,1001.53,89.64,427.5
20.76,51.19,1009,87.23,445
17.85,45.64,1020.11,82.94,459.59
18.78,63.09,1019.22,80.2,452.86
33.11,69.75,1008.88,42.08,437.19
27.33,73.18,1012.26,82.18,429.38
22.72,64.15,1021.14,60.34,453.13
30.91,70.32,1011.92,65.59,433.71
18.59,44.63,1003.99,86.22,459.65
31.63,68.3,1014.8,42.02,426.86
7.61,43.22,1014.8,86.92,478.55
10.48,40,1021.35,88.52,478.86
23.55,61.87,1009.65,54.83,443.54
19.32,52.84,1004.29,83.51,450.88
6.92,41.26,1011.16,96.2,483.61
25.89,63.56,1013.82,64.51,443.82
10.61,41.58,1021.08,93.06,465.15
14.08,40.73,1017.52,91.49,461.58
20.3,56.53,1020.27,76.49,454.12
8.01,40.46,1019.42,76.15,475.42
26.08,52.3,1007.03,63.34,442.44
19.72,44.78,1009.27,39.18,464.54
21.9,63.13,1011.54,81.83,447.4
21.84,58.86,1014.13,69.67,445.16
19.82,58.16,1016.76,74.66,455.5
16.34,36.99,1006.99,90.06,466.24
31.35,70.8,1010.11,66.37,432.19
14.29,39.59,1010.93,94.53,463.04
16,40.66,1016.12,89.23,457.12
25.71,71.14,1010.02,66.39,432.46
4.49,38.44,1015.47,76.96,485.78
13.24,39.16,1016.52,86.66,474.48
12.47,45.01,1017.8,95.25,467.18
8.9,36.24,1013.29,89.35,479.03
29.94,65.74,1012.4,46.94,440.54
27,69.34,1008.88,74.4,439.26
25.09,65.46,1015.29,40.13,442.99
10.11,39.72,1019.1,69.68,476.8
12.76,43.7,1015.13,65.34,475.73
7.7,40.35,1011.72,92.88,484.57
25.52,71.98,1006.89,86.94,433.42
10.74,40.92,1021.74,94.97,466.77
17.55,45.87,1008.07,80.98,454.29
11.73,37.92,1008.24,65.13,472.04
23.1,72.99,1008.85,90.54,440.46
14.72,41.23,997.91,82.69,467.11
17.08,38.58,1015.41,73.42,461.49
13.7,44.47,1027.51,70.77,468.79
21.28,70.32,1011.06,90.12,439
8.51,34.69,1026.96,75.34,481.83
19.99,65.94,1012.28,75.42,447.22
19.79,60.1,1010.47,84.04,452.41
29,77.54,1011.33,75.13,431.37
19.18,65.06,1015.99,77.06,448.26
29.3,73.67,1005.64,65.31,431.07
13.35,39.64,1010.1,93.3,471.69
23.62,61.87,1010.07,48.77,447.93
12.68,41.4,1021.59,78.57,466.64
22.73,43.79,1015.61,42.66,460.2
21.73,69.05,1001.31,86.64,439.01
8.53,43.14,1012.25,78.88,480.08
13.51,39.31,1012.18,75.19,466.46
15.23,44.9,1007.75,81.34,456.07
17.53,44.9,1020.5,71.1,457.61
25.48,60.29,1017.55,51.22,443.77
27.89,68.12,1012.78,48.72,435.69
22.28,59.92,1009.36,95.38,437.85
25.39,70.36,1006.76,73.62,436.5
17.12,68.28,1003.56,94.29,449.94
21.95,68.63,1012.8,61.55,448.9
25.87,57.32,1012.06,44.13,442.87
24.01,63.56,1014.19,64.31,444.1
10.1,41.4,1024.29,85.94,474.28
32.19,69.13,1000.45,48.22,425.21
14.09,44.84,1023.65,94.29,466.12
32.22,70.8,1009.9,62.03,433.07
10.82,41.55,1004.55,65.14,475.44
12.05,48.04,1009.14,100.13,464.14
5.15,35.19,1018.63,93.94,488.42
24.26,61.02,1009.78,76.68,442.86
26.08,57.32,1012.2,47.06,441.32
18.23,60.95,1016.74,78.85,455.53
24.98,60.32,1016.39,63.12,446.46
29.42,74.9,1004.11,64.53,434.66
11.33,41.5,1013.58,88.7,475.01
12.48,40.67,1011.24,61.1,475.96
7.34,40.72,1023.01,80.08,483.92
18.99,59.27,1012.15,89.39,453.4
18.38,55.28,1020.22,68.33,451.29
24.97,58.95,1017.19,56.24,440.03
28.39,51.43,1011.74,47.54,449.63
17.29,44.06,1016.24,77.56,461.38
22.21,69.71,1009.69,96.85,440.14
28.57,62.26,1010.75,62.12,437.41
6.48,40.27,1010.55,82.12,486.68
8.06,39.96,1024.23,94.48,476.03
24.38,57.17,1009.85,74.46,444.59
8.52,38.5,1013.16,64.06,482.96
15.11,56.03,1020.27,89.95,462.65
19.02,50.66,1013.04,85.25,455.42
12.93,38.73,1006.41,89.24,471.3
9.41,43.5,1021,88.74,473.84
10.45,39.61,1020.23,73.39,477.41
27.94,63.07,1010.75,38.57,441
16.05,43.14,1010.67,79.36,463.06
25.18,61.08,1013.08,80.75,445.64
12.88,40.64,1020.76,92.58,474.58
31.09,74.22,1007.56,46.36,430.3
28.81,56.86,1005.82,56.86,434.08
14.69,35.71,1015.78,57.34,467.39
4.97,38.91,1018.99,89.86,489.96
21.47,58.79,1017,76.97,446.33
26.48,66.54,1011.61,51.9,438.87
27.97,68.31,1010.64,55.91,443.34
18.32,66.51,1015.18,81.5,459.89
24.24,68.3,1018.03,81.51,437.12
29.78,65.74,1012.13,44.96,441.51
24,75.23,1010.69,72.46,443.78
31.02,70.4,1006.24,77.86,431.37
22.7,61.41,1012.08,78.08,449.75
23.49,49.3,1003.35,77.96,442.76
7.47,40.64,1020.47,94.8,478.08
17.34,46.48,1007.18,83.15,452.06
23.05,68.67,1006.69,76.43,447.34
28.18,73.88,1005.89,75.41,434.48
13.8,40.2,1013.12,90.59,466.29
7.41,40.71,1023.07,83.32,474.25
25.02,59.44,1012.49,73.65,444.08
19.69,56.65,1020.79,66.94,457.17
13.77,41.58,1020.63,72.94,459.75
30.2,71.85,1008.25,59.1,425.21
21.07,67.07,1004.64,86.16,446.05
28.28,56.9,1006.38,64.99,445.61
21.4,74.93,1014.58,80.85,434.09
9.97,41.62,1013.99,96.02,464.86
12.02,43.69,1016.12,74.07,477.74
16.32,43.5,1021.3,72.6,460.07
22.22,59.14,1017.32,83.41,442.31
24.54,48.41,1008.61,73.53,439.79
12.14,45,1023.9,89.2,476.6
25.14,60.93,1007.44,76.71,437.4
27.39,69.14,1008.82,78.35,435.22
10.59,41.54,1019.94,72.52,478.74
5.76,40.07,1013.22,62.99,494.67
12.64,40.71,1024.2,65.21,476.37
15.48,47.83,1004.88,81.68,463.67
22.83,70.79,1006.36,92.07,438
13.27,52.75,1025.86,65.12,464.82
34.29,68.51,1009.58,32.25,427.62
16.02,44.21,1020.97,85.64,462.51
24.27,61.47,1007.84,80.85,448.66
26.18,68.08,1012.92,55.7,436.51
28.71,64.69,1006.52,68.38,435.85
23.87,63.94,1019.02,44.28,445.11
31.16,67.45,1014.69,32.25,428.35
28.97,78.92,1011.71,88.5,430.98
24.4,67.45,1015.63,57.1,435.47
10.56,39.13,1010.19,87.12,463.14
25.52,63.94,1017.81,41.54,440.32
24.78,68.94,1007.29,70.56,435.93
20.86,57.32,1010.24,76.64,446.48
11.4,52.75,1023.31,75.7,465.79
34.24,74.67,1016.24,25.56,425.58
15.4,40.69,1015.1,70.25,471.66
24.34,59.54,1004.01,87.07,440.63
8.61,41.04,1024.81,95.6,473.62
10.02,39.66,1016.34,79.98,480.05
22.76,49.02,1007.5,88.56,442.84
29.96,70.04,1010.15,54.47,427.1
13.78,40.73,1017.55,94.28,462.59
13.7,42.86,1030.68,79.77,470.28
25.6,56.9,1006.35,81.58,437.82
27.35,77.95,1012.14,74.14,431.72
27.53,67.83,1009.4,53.73,429.05
10.2,41.17,1019.56,82.46,479.7
30.47,77.3,1002.13,63.7,434.68
9.73,41.01,1021.76,97.71,469.11
20.27,57.76,1016.66,75.76,450.71
16.64,44.9,1021.02,70.34,460.93
20.35,68.61,1011.17,86.69,450.89
17.23,40.12,1013.52,81.55,456.2
16.21,50.9,1012.46,84.45,462.68
14.57,37.86,1022.44,68.82,463.58
22.99,60.77,1017.97,78.47,447.62
22.19,62.96,1019.54,67.96,453.03
20.92,70.02,1011.06,85.63,437.96
8.64,39.69,1001.57,98.27,473.55
29.05,65.74,1013.29,60.02,440.74
25.91,58.98,1010.02,75.31,442.65
22.87,74.22,1009.36,93.05,438.67
22.67,68.08,1013,66.59,443.79
21.36,58.95,1018.35,78.87,443.93
14.07,46.18,1017.77,87.83,465.05
6.5,41.14,1028.15,86.78,480.96
5.52,42.85,1012.77,93.82,478.98
17.81,37.2,1011.98,67.27,470.97
25.09,65.38,1009.99,54.28,453.58
29.82,43.21,1011.52,63.54,433.31
31.71,69.04,1008.79,49.32,441.15
10.15,41.14,1025.5,91.54,473.56
9.13,39.16,1014.14,86.17,484.86
16.98,44.85,1015.48,51.77,464.27
23.67,72.24,1011.22,90.45,435.94
29.72,77.95,1014.9,72.73,434.99
29.01,64.79,1017.62,44.31,442.12
23.5,50.78,1008.7,57.7,445.09
32.23,69.13,1000.61,55.1,426.9
22.01,58.46,1016.26,75.99,443.75
29.79,77.17,1009.68,64,432.84
18.6,58.71,1009.8,86.42,430.38
27.47,63.78,1016.07,48.47,446.69
26.67,59.44,1012.01,58.83,441.29
10.69,36.71,1022.08,83.28,472.81
19.2,58.71,1009.8,84.62,448.17
28.06,70.04,1009.89,66.07,431.7
25.53,57.17,1010,72.57,442.12
22.52,64.27,1014.34,82.77,445.4
9.43,37.14,1013.03,74.99,473.57
9.82,41.04,1026.72,77.28,473.98
14.1,42.74,1026.92,67.25,466.1
9.13,39.04,1022.36,74.6,483.24
25.85,67.69,1007.7,70.14,434
16.39,41.67,1012.96,61.07,467.68
26.94,71.14,1011.63,62.74,434.03
12.87,39.3,1019.26,71.55,471.48
21.11,65.94,1009.83,71.91,448.77
30.74,71.77,1006.24,53.38,434.89
22.06,47.43,1009.85,76.85,453.5
30.52,71.77,1006.22,56.4,426.14
8.87,41.82,1033.3,74.28,477.97
9.18,42.18,1017.4,87.3,475.57
30.33,70.36,1006.72,70.31,438.47
33.42,68.51,1011.91,45.83,427.66
12.41,41.16,1017.45,93.64,464.08
13.33,38.47,1015.42,58.27,466.26
19.95,50.59,1016.11,73.23,459.27
17.34,44.78,1007.81,56.38,454.97
17.01,49.15,1021.83,84.02,458.78
22.86,60.08,1017.2,67.11,452.34
18.48,52.05,1012.41,68.2,458.62
21.47,65.61,1015.92,76.22,447.42
23.73,61.02,1009.71,78.7,442.22
7.03,41.74,1021.92,86.44,486.91
14.16,39.28,1015.63,77.29,471.27
16.87,52.05,1012.7,71.63,460.31
30.19,66.54,1004.39,61.43,428.37
27.38,74.16,1010.08,78.61,436.65
23.11,68.3,1017.83,86.62,437.91
12.68,45,1022.54,77.19,479.69
31.2,73.17,1010.28,53.23,431.23
24.44,73.5,1011.49,87.39,437.73
12.99,42.34,1018.04,96.25,465.98
21.62,58.59,1012.93,67.05,445.92
32.16,68.14,1004.86,37.77,429.64
21.04,74.87,1009.09,88.25,443.44
28.01,65.34,1014.68,46.86,440.77
25.37,44.89,1009.27,63.06,442.38
25.66,71.77,1006.76,84.76,429.25
30.82,78.87,1012.06,70.69,432.01
31.68,73.68,1014.85,64,431.11
25.16,58.82,1009.63,72.62,442
17.62,43.69,1016.49,67.92,465.93
21.69,42.23,1013.05,67.55,461.56
9.38,40.46,1019.29,75.77,474.1
30.36,68.08,1010.76,51.32,429.97
9,43.13,1020.25,81.32,481.09
15.09,41.76,1022.4,76.22,463.27
26.31,72.39,1001.16,88.43,434.53
7.17,41.92,1031.97,83.86,485.08
23.93,64.45,1015.35,54.71,449.97
33.01,68.67,1005.2,51.41,433.94
4.77,39.33,1011.32,68.98,494.91
29.25,71.94,1007.18,63.62,427.49
17.09,42.42,1009.03,72.01,464.11
25.01,66.56,1004.55,82.46,434.74
24.96,65.18,1012.68,76.19,436.24
27.44,59.74,1010.99,56.42,452
8.67,40.77,1011.81,89.4,479.23
15.82,43.34,1014.52,79.07,460.4
26.8,72.58,1008.94,78.24,428.62
7.32,39.42,1026.15,76.51,476.12
10.57,41.55,1003.62,67.89,475.6
22.86,62.4,1010.59,78.24,445.66
14.38,44.78,1010.8,66.58,459.66
20.89,68.63,1012.6,69.52,452.05
19.69,59.14,1015.99,70.33,448.69
25.71,66.05,1018.58,66.23,444.35
26.02,71.94,1009.38,64.12,435.21
21.39,63.9,1013.44,70.95,449.38
17.54,58.49,1012.35,91.56,453.02
30.47,70.83,1010.91,46.94,444.39
27.39,67.07,1006.17,58.2,441.45
18.07,44.92,1024.72,69.15,457.53
25.88,71.73,1010.01,72.8,430.86
10.03,43.72,1011.46,96.89,473.26
25.41,66.49,1014.06,51.09,449.2
30.97,74.22,1007.93,49.74,431.58
28.42,75.23,1010.25,56.8,435.64
19.68,62.96,1020.41,82.26,453.58
19.46,47.03,1013.9,88.86,460.57
16.74,38.01,1022.63,69.19,463.61
31.38,68.27,1006.79,52.79,426.67
12.33,37.73,1022.46,59.3,470.11
15.92,39.16,1006.59,71.32,460.45
15.33,43.13,1015.41,53.17,466.86
6.18,41.55,1001.58,98.79,484.87
18.73,46.48,1007.19,79.23,450.74
21.89,58.05,1011.31,85.71,441.76
17.94,37.2,1012.64,68.11,467.65
27.71,69.13,1001.63,51.45,432.54
8.46,39.42,1025.05,69.36,474.42
15.56,41.1,1004.65,84.58,467.32
28.07,61.47,1008.68,64.83,442.59
23.33,54.2,1012.47,79.48,440.11
19.92,46.97,1014.32,69.17,459.39
25.46,56.89,1012.59,62.9,443.5
21.12,49.15,1021.29,52.9,456.92
27.65,48.41,1008.54,58.25,440.94
27.78,60.07,1014.66,53.74,439.43
26.12,70.47,1009.93,72.13,434.67
17.14,44.2,1018.91,62.18,457.02
23.69,77.54,1009.32,89.7,440.21
20.56,59.14,1016.02,68.59,448.82
32.31,62.04,1010.45,38.01,449.65
25.02,59.92,1009.9,76.27,436.64
23.64,69.94,1005.2,64.53,439.66
6.28,43.02,1013.72,88.13,487.17
11.54,40.05,1014.78,87.05,474.29
18.24,59.15,1012,84.4,449.48
14.55,40.73,1018.36,89.12,458.82
16.22,46.36,1020.04,91.73,460.73
21.38,58.33,1013.05,72.75,446.8
17.61,56.53,1019.5,82.3,457.01
14.45,43.34,1015.47,83.33,462.16
32.89,66.44,1009.94,60.55,431.54
11.5,40.22,1010.31,78.08,476.46
10.18,35.76,1019.71,66.7,473.31
9.33,36.3,1027.88,79.23,479.6
13.6,39.82,1013.34,86.1,470.69
25.24,66.54,1002.07,81.22,433.86
19.66,42.18,1001.51,95.75,454.46
28.73,68.24,1008.31,56.85,430.63
18.2,45.01,1013.82,68.14,452.21
26.7,49.02,1007.68,67.97,438.92
12.43,40.27,1007.08,61.56,470.92
15.5,49.25,1021.41,77.92,453.99
25.07,56.85,1011.25,51.99,442.44
24.97,50.23,1015.6,56.79,454.35
23.88,67.9,1005.99,67.58,446.34
17.36,41.23,998.08,63.46,459.1
24.2,64.33,1011.15,84.23,442.78
24.98,60.32,1015.63,57.19,444.67
31.24,74.22,1007.74,48.77,430.44
27.05,59.15,1012.83,56.31,441.39
21.43,63.94,1017.28,57.49,449.02
15.92,41.2,1016.04,73.37,468.91
28.43,69.59,1008.79,73.33,439.26
19.04,68.28,1004.52,86.16,444.54
26.61,69.13,1002.05,51.97,430.17
15.95,42.24,1017.71,69.32,465.35
11.24,42.34,1021.3,95.19,469.3
7.95,37.49,1009.32,80.8,479.78
12.04,43.69,1016.58,80.16,474.97
10.22,37.83,1005.94,93.53,471.79
11.67,36.18,1016.03,61.44,472.76
26.25,52.09,1013.2,53.12,450.53
12.98,39.64,1013.95,74.39,473.54
5.74,37.8,1021.37,74.47,490.81
15.29,41.1,1005.75,85.53,467.99
26.42,59.39,1013.95,66.03,438.54
28.83,66.44,1008.47,77.49,430.01
25.21,69.48,1010.99,75.27,436.02
18.56,42.18,1001.46,99.59,456.61
9.96,41.55,1002.59,65.86,475.91
10.22,39.16,1015.71,96.2,478.45
14.86,44.71,1018.3,49.46,466.38
24.33,46.93,1013.83,44.59,447.54
11.2,41.38,1021.65,61.89,476.87
31.2,68.24,1005.71,34.84,428.67
24.63,59.57,1010.45,85.36,440.67
22.25,66.54,1004.64,89.15,437.19
8.72,40.72,1023.48,77.87,485.3
15.21,43.5,1021.6,82.06,464.08
19.92,48.98,1014.32,64.99,455.57
10.15,39.22,1020.09,68.75,474.87
32.15,69.98,1013.3,55.13,429.86
15.47,46.48,1007.69,91.07,462.58
13.35,41.39,1019.17,72.87,474.19
15.11,43.13,1014.99,46.91,466.74
17.01,50.9,1013.23,82.03,460.14
23.76,58.41,1013.85,85.38,445.85
27.86,61.5,1009.23,46.19,439.49
11.68,40.55,1017.31,99.82,473.51
21.79,58.2,1017.21,66.74,446.94
5.15,40.78,1025.34,95.84,483.03
22.45,41.54,1012.69,70.89,460.07
27.18,59.27,1012.57,64.18,439.69
23.59,59.43,1009.96,65.8,440.61
24.43,67.25,1017.99,74.27,436.5
22.69,64.45,1012.82,45.03,450.65
17.68,40.89,1011.24,61.37,462.08
28.16,70.72,1009.81,65.32,441.37
23.36,72.24,1010.99,94.41,434.15
13.19,44.88,1017.61,94.95,467.68
28.05,62.6,1017.01,46.46,449.73
9.2,39.99,1011.73,85.95,484.04
23.07,57.17,1009.84,76.8,444.08
14.83,53.82,1016.57,63.47,464
13.72,54.3,1017.89,79.08,467.05
23.01,66.54,1009.86,64.53,442.47
32.44,77.95,1014.83,50.69,434.97
17.35,47.83,1006.71,80.57,453.96
24.88,63.91,1009.41,77.75,447.28
7.64,42.28,1008.49,83.42,483.74
27.94,69.84,1003.11,70.47,428.67
10.42,41.26,1008.48,96.76,472.54
17.74,58.33,1013.55,81.8,446.01
27.58,71.97,1008.51,87.99,430.53
32.55,69.89,1013.87,40.09,428.84
18.86,46.48,1007.28,78.47,452
27.97,58.84,1002.25,57.88,446.11
15.62,35.4,1016.19,53.95,467.95
9.99,43.52,1022.95,99.67,473.64
22.35,63.47,1013.21,82.52,440.11
25.17,64.79,1017.87,63.26,442.15
5.18,41.31,1000.59,92.14,485.2
32,73.17,1009.94,40.48,428.69
29.53,71.97,1008.6,79.25,434.96
30.7,67.69,1005.92,51.58,429.58
21.41,59.43,1010.27,74.54,442.85
12.28,42.34,1019.19,95.8,467.03
22.89,65.34,1015.53,61,450.53
14.38,44.84,1024.59,81.68,471.6
10.22,39.96,1025.05,96.05,471.36
28.19,68.08,1013.41,43.93,436.43
22.49,61.27,1019.6,57.1,448.51
9.75,36.66,1026.21,70.12,479.45
24.27,74.99,1007.73,82.49,438.26
21.47,50.12,1009.19,93.68,448.11
23.31,60.08,1017.14,64.35,452.65
12.81,44.34,1015.55,90.37,474.03
26.92,64.69,1006.66,76.14,437.62
21.01,50.9,1012.24,70.82,453.99
18.27,58.2,1018.34,72.73,448.17
3.69,38.44,1016.74,82.87,490.78
13.25,34.03,1018.94,72.1,470.46
28.41,74.16,1010.29,72.09,439.2
28.72,76.86,999.31,71.74,431.74
25.56,60.32,1016.28,59.84,445.01
7.29,39.37,1019.24,73.46,478.19
28.37,71.64,1007.39,71.06,434.91
18.97,43.43,1012.72,75.69,453.2
29.77,67.07,1005.82,48.38,433.89
31.25,68.94,1005.99,49.61,434.51
25.59,65.46,1014.47,37.89,444.9
24.01,50.16,1004.22,75.32,443.03
27,73.17,1009.82,64.43,434.94
30.24,68.3,1016.21,48.25,431.82
13.04,45.09,1013,87.68,467.44
7.79,42.03,1017.74,91.48,477.26
13.17,38.91,1016.55,74.47,470.63
26.26,73.06,1009.35,91.65,435.41
8.25,37.49,1009.02,81.09,480.38
29.05,70.32,1011.33,72.5,437.16
12.82,38.62,1018.71,83.8,467.41
24.04,68.94,1007.62,69.11,437.13
26.68,59.92,1009.94,70.57,438.67
4.89,45.87,1007.58,99.35,482.69
16,37.87,1020.24,78.41,461.33
24.8,59.87,1018.79,60.79,441
24.42,65.94,1011.25,65.04,439.63
12.03,41.58,1015.09,90.43,464.02
12.14,44.85,1014.36,60.04,476.68
14.44,42.32,1015.61,76.85,462.13
20.99,50.12,1008.82,95.97,448.07
24.17,48.41,1008.46,76.19,442.62
11.82,41.74,1022.36,74.06,476.21
22.97,62.4,1010.25,75.18,445.3
23.56,71.85,1009.67,74.78,439.48
26.11,52.36,1013.9,59.62,453.76
24.71,60.77,1016.67,69.7,443.52
25.18,65.06,1013.64,55.77,440.27
25.24,68.28,1000.26,78.17,435.9
23.55,65.12,1016.23,66.65,446.44
20.67,70.02,1010.42,94.09,448.75
20.01,68.63,1012.34,69.49,454.5
25.02,69.75,1010.04,91.86,437.87
26.78,52.3,1008.52,61.23,441.21
8.48,38.5,1013.5,66.51,485.29
28.21,73.06,1008.26,86.29,430.46
9.11,40.02,1031.1,83.02,479.03
29.07,71.64,1006.07,69.53,440.51
25.24,68.67,1006.76,76.95,442.29
12.19,40.23,1017.45,82.07,474.91
29.89,71.29,1009,55.72,431.45
25.93,69.34,1008.91,79.43,434.08
27.13,59.54,1004.33,73.27,438.32
